2019-08-24 18:22:48,"b""Tapi keren juga sih #ONEOKROCK jadi trending pas One O'Clock (jam 1)"""
2019-08-24 18:22:30,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:22:21,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:21:54,"b'Satu\xc2\xb2nya band jepang yg gue suka. Lagunya enak, liriknya ga aneh. Beda banget sama band jepang yg lain. #ONEOKROCK'"
2019-08-24 18:21:45,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:21:37,b'Babang-babang tamvan trending uwuuu #ONEOKROCK'
2019-08-24 18:21:33,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:20:15,b'Make an appreciation to the music\nAda era nya masing2\n#ONEOKROCK era patah hati\nDimash era kebangkitan\xe2\x80\xa6 https://t.co/n7Pur9TTgj'
2019-08-24 18:19:00,b'Kayaknya #ONEOKROCK ini jadi trending pada seneng banget ya'
2019-08-24 18:18:54,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:18:38,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:17:02,b'Besok jangan lupa siapin kuota buat nonton yg orchestra hahha #ONEOKROCK'
2019-08-24 18:17:00,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:15:52,b'ada apa #ONEOKROCK https://t.co/VCzXBL8ZCX'
2019-08-24 18:15:34,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
2019-08-24 18:15:34,b'RT @CobaTanyaBapak: siap2 quota mereka akan berdendang malam ini\n#ONEOKROCK\n#AmbitionsJapanDomeTour https://t.co/72TBFjyHQK'
2019-08-24 18:14:38,b'GET REDEHHH KUOTA EMAK MASIH PENUUUUHHHHHH  #ONEOKROCK'
2019-08-24 18:13:58,b'RT @nurs18_: Favorit bgt nih \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#ONEOKROCK https://t.co/FCuDcEGLLA'
